symbol,bars,avg_close,max_high,min_low,total_vol
FELDVR.NS,249,nan,3.74,2.1,768379
FINCABLES.NS,252,926.3257936507936,1498.0,700.8,146096356
FINOPB.NS,251,nan,339.0,110.03,329153699
FMGOETZE.NS,250,nan,641.1,358.0,92876599
FREDUN.NS,19,nan,1536.0,1320.1,509519
GILLANDERS.NS,250,nan,129.4,76.0,2212522
ANDREWYU.NS,23,nan,31.35,24.51,2317841
BLACKROSE.NS,19,nan,117.97,103.0,364878
ECORECO.NS,19,nan,493.6,423.05,189093
GOLDTECH.NS,250,nan,72.02,29.68,15731430
GOODLUCK.NS,252,nan,557.3666,305.0,138685720
GPTINFRA.NS,250,nan,150.0,96.22,87568761
WHBRADY.NS,14,503.53928571428565,589.9,477.0,1443
RAYMONDREL.NS,252,nan,734.9,349.0,142509840
RCF.NS,251,nan,157.9,106.0,503798866
RELAXO.NS,250,nan,503.95,236.5,161857118
RELINFRA.NS,251,nan,274.45,53.66,228211693
RPPL.NS,250,nan,26.97,14.25,26826857
RTNPOWER.NS,252,9.35531746031746,12.57,7.13,3938899883
RUDRA.NS,183,nan,29.7,14.63,30639806
SAMBHAAV.NS,250,nan,11.53,5.07,32233402
SANOFICONR.NS,252,nan,5357.0,3975.0,3481318
SARVESHWAR.NS,251,nan,8.25,2.5,1243986784
SBGLP.NS,249,nan,40.9,18.35,16586820
SBICARD.NS,251,742.7745019920318,965.0,565.45,370757628
SCODATUBES.NS,252,nan,185.07,110.0,62145621
SEAMECLTD.NS,249,nan,1849.0,771.75,19341188
SECMARK.NS,250,nan,179.5,95.05,1446432
SEDEMAC.NS,129,nan,3368.8999,1413.1,26656028
SEJALLTD.NS,251,nan,1036.7,381.0,3300448
SETL.NS,251,nan,468.15,104.56,143238249
SHAILY.NS,252,2525.6936535714285,3615.2,1770.9,77251521
MCL.NS,251,nan,93.2,42.0,32682607
MCLOUD.NS,252,nan,87.0,19.4,1953794249
MCX.NS,252,2491.5940480158724,3480.0,1505.2,777482860
MMTC.NS,252,nan,78.35,50.1,1629927033
MONEYBOXX.NS,227,nan,91.5,35.85,13055250
MOREPENLAB.NS,252,51.02146825396825,122.55,33.05,2162262394
MTNL.NS,252,nan,46.44,21.26,402716582
MUKTAARTS.NS,250,nan,72.8,37.01,2371203
MUNJALSHOW.NS,251,nan,150.9,110.3,12564153
MURUDCERA.NS,251,nan,47.5,25.16,8612045
NAGREEKCAP.NS,249,26.938554216867466,42.75,19.3,5345002
NCC.NS,252,161.5284523809524,222.31,130.0,741104815
NEOGEN.NS,251,nan,2483.8999,966.7,40080029
NEXTMEDIA.NS,249,nan,8.48,3.16,8086666
NOVAAGRI.NS,250,nan,52.0,18.12,28666241
OCCLLTD.NS,250,nan,183.03,75.71,28756175
OMAXE.NS,250,nan,138.89,62.5,372645146
ORIENTHOT.NS,252,nan,148.8,80.0,202801718
PALASHSECU.NS,250,nan,132.7,79.01,1230681
PALREDTEC.NS,250,nan,73.6,27.45,2175259
PASHUPATI.NS,251,nan,118.35,67.1,18925779
PCJEWELLER.NS,252,10.230198412698414,15.38,7.47,29382089885
PDMJEPAPER.NS,250,nan,132.96,65.0,32165156
PHOENXINTL.NS,19,nan,35.64,27.61,72820
PIXTRANS.NS,249,nan,2089.0,1252.0,9834763
PLASTIBLEN.NS,252,169.46583333333334,216.29,121.01,8960085
PLATIND.NS,252,240.0912698412698,342.4,183.5,40615000
PNGJL.NS,252,nan,736.4,503.0,90955128
PRECAM.NS,252,nan,238.8,103.98,125851211
PRICOLLTD.NS,250,606.075,823.0,499.9,156046324
PROSTARM.NS,251,nan,237.0,114.64,206205774
QMSMEDI.NS,250,nan,164.7,68.95,4250855
SMSPHARMA.NS,251,nan,469.0,242.25,147243845
SOBHA.NS,251,nan,1732.0,1130.0,42596369
INDNIPPON.NS,250,908.774,1564.0,675.0,17312898
INVENTURE.NS,251,nan,1.68,0.72,310996408
IVC.NS,251,nan,10.99,6.02,75205170
JAIPURKURT.NS,249,nan,42.74,24.0,9752473
JAMNAAUTO.NS,251,121.43410358565738,152.6,89.74,665222228
JPPOWER.NS,252,nan,24.5,13.15,18926978182
KALYANIFRG.NS,250,nan,1192.25,523.6,965349
KANSAINER.NS,249,nan,264.0,157.91,119119833
KCP.NS,250,nan,207.8,125.0,45650015
KEC.NS,252,614.0081349206349,937.8,389.15,280534734
KNACK.NS,48,nan,222.0,180.33,139336785
KOTHARIPET.NS,249,129.91248995983935,163.0,94.75,18618835
KOTIC.NS,19,nan,159.97,128.85,1163152
KRIDHANINF.NS,250,nan,4.78,1.81,24896833
KRISHIVAL.NS,250,nan,508.0,282.3,5130435
KRYSTAL.NS,250,nan,696.0,500.0,12182057
KSR.NS,198,nan,42.9,14.04,16208925
LALITHAA.NS,15,285.1846666666667,343.9,240.35,329063734
LAXMIINDIA.NS,251,nan,180.9,71.06,94124214
LOKESHMACH.NS,250,nan,385.8,138.96,17225610
LOTUSDEV.NS,252,157.2995238095238,215.0,102.2,407835284
MAHLIFE.NS,252,366.1771825396826,427.05,286.8,49875848
MARINE.NS,251,237.5272509960159,450.0,150.86,165387542
MARSONS.NS,127,129.46228346456692,175.4,100.25,263874860
MARUTI.NS,252,nan,17370.0,12201.0,108659734
GREAVESCOT.NS,252,nan,271.9,119.99,405301018
GRINFRA.NS,251,nan,1345.0,785.0,17385178
GROWW.NS,211,180.5721327014218,227.2,112.0,11371651909
GRSE.NS,251,2578.8709183266938,3339.0,1963.7,328681310
GSS.NS,251,16.107250996015935,28.84,8.68,17508029
GUJRAFFIA.NS,248,44.34987903225806,88.0,35.1,1986449
GUJTHEM.NS,252,374.72916666666663,479.0,225.05,60495918
HDFCBANK.NS,252,862.3551587301587,1020.5,681.9,7769282374
HECPROJECT.NS,250,nan,160.5,92.1,5944314
HIRECT.NS,251,nan,1399.0,565.2,34837237
HITECHCORP.NS,249,nan,345.0,112.0,3961871
HUDCO.NS,252,206.79341269841277,246.85,159.0,966494396
HYUNDAI.NS,252,nan,2890.0,1658.0,228665300
SHREEPUSHK.NS,252,380.65238095238095,545.2,272.45,53272102
SHYAMTEL.NS,250,nan,25.42,7.07,3333543
SIMPLXREA.NS,18,nan,149.98,116.1,1982
SINCLAIR.NS,251,nan,114.75,68.82,12987050
STARHEALTH.NS,251,nan,624.9,416.55,162743632
STEELCITY.NS,249,nan,105.57,71.26,2893134
SUBROS.NS,250,nan,1213.7,622.1,41721603
SUNDROP.NS,250,nan,874.0,556.0,4437723
SUPRAJIT.NS,251,nan,559.25,389.95,40541386
SWANDEF.NS,250,nan,2750.0,523.5,3408043
TARC.NS,250,nan,186.3,109.1,259394018
TASTYBITE.NS,250,nan,10544.0,6430.0,1013406
TATACONSUM.NS,252,1129.849603174603,1282.7,988.0,374597339
TATATECH.NS,252,677.6323412698412,891.0,507.4,317177799
TIPSMUSIC.NS,251,nan,741.0,481.15,100867452
TRF.NS,251,nan,405.0,215.5,6514402
TRITURBINE.NS,251,555.989641434263,787.6,428.35,309871483
UMESLTD.NS,24,5.556250000000001,6.51,4.8,1127005
URBANCO.NS,24,155.11333333333334,183.97,137.39,357938900
USK.NS,24,21.59833333333333,23.46,20.3,456119
VEDL.NS,24,274.54791666666665,291.0,261.35,314449175
VHLTD.NS,24,120.0170875,137.98,112.9802,1279556
VINDHYATEL.NS,24,2476.5291666666667,2814.0,2186.1001,2365844
VINNY.NS,24,1.054166666666667,1.1,1.0,6860256
VISHNU.NS,24,627.0895833333334,723.2,580.3,3408159
VISHWARAJ.NS,24,5.712083333333333,7.09,5.2,24956731
XPROINDIA.NS,24,1148.0666666666666,1337.4,995.4,4010546
ZYDUSWELL.NS,24,519.7604166666667,564.5,490.0,7580174
360ONE.NS,250,nan,1236.2,906.05,246502300
AAKASH.NS,250,nan,13.4,7.21,57051743
AAREYDRUGS.NS,249,nan,101.29,50.31,35342438
ACCURACY.NS,250,nan,7.51,3.4,31370558
AGI.NS,250,nan,939.0,465.0,61174857
AGRITECH.NS,249,nan,187.19,92.52,4958149
ANTELOPUS.NS,252,635.4440476190478,1218.3,357.0,139709232
APCOTEXIND.NS,250,440.56,712.0,310.45,29003598
APTECHT.NS,252,nan,134.5,69.1,71618799
ASAHISONG.NS,250,nan,413.95,179.64,5994330
ASHIANA.NS,251,328.442828685259,435.9,269.45,33353856
ASHOKAMET.NS,250,nan,21.0,12.13,11784210
BANKINDIA.NS,252,144.42170634920637,178.36,116.0,2491068305
BENARAS.NS,19,nan,11200.0,9965.0,2401
BHAGYANGR.NS,251,nan,432.3,89.0,59177644
BIGBLOC.NS,251,nan,80.0,38.0,43136426
BIKAJI.NS,250,673.0133999999999,801.3,547.3,41236201
BLSE.NS,252,nan,331.3,124.3,147078716
BLUEDART.NS,251,nan,7036.0,4628.5,14468752
BSE.NS,251,3117.0418374501987,4446.7998,2021.5,1084029528
CARTRADE.NS,251,2441.7904366533867,3290.5,1600.0,152281722
CEATLTD.NS,252,nan,4438.0,3061.2,43239740
CENTENKA.NS,250,nan,671.65,371.2,27682374
CENTEXT.NS,250,nan,34.75,15.67,58707228
CHEMPLASTS.NS,251,263.6464143426295,451.3,166.15,90233842
CMRGREEN.NS,68,228.1894117647059,268.96,205.25,154129467
CRAVATEX.NS,19,nan,372.5,300.0,7291
CUMMINSIND.NS,251,4811.477676494024,6100.0,3833.0,138853083
DIFFNKG.NS,250,nan,519.9,216.8,48247762
DIGITIDE.NS,251,nan,201.25,69.9,183776113
ELDEHSG.NS,249,nan,1044.1,701.55,835995
ELITECON.NS,19,nan,17.25,7.08,97409182
EMMVEE.NS,207,261.9786473429952,371.55,171.51,785291964
ENDURANCE.NS,251,nan,3072.0,2142.8,29052303
EMPIND.NS,19,nan,1248.0,1041.2,120222
EXCELINDUS.NS,250,nan,1210.0,800.05,3506791
EXIDEIND.NS,252,377.2976190476191,496.4,287.0,693493412
FDC.NS,250,nan,527.8,312.95,48684346
FINEORG.NS,251,nan,5407.0,3856.0,4229047
GAYAHWS.NS,250,nan,4.76,1.72,97524680
GEMAROMA.NS,251,nan,317.0,133.0,75642307
GENESYS.NS,252,342.0035666666667,612.0,168.5,231318670
GESHIP.NS,252,1285.1619047619047,1798.0,971.1,189359892
GHCL.NS,251,nan,667.2,416.6,43067401
GLOBALE.NS,251,nan,15.4,9.2,3533597
GMBREW.NS,251,nan,1328.8,689.3,100913572
GMDCLTD.NS,252,588.8001984126985,771.9,466.4,1132469511
GODAVARIB.NS,251,275.2619123505976,353.0,227.42,71716375
GODREJAGRO.NS,251,596.7601593625499,746.45,506.1,70553096
GODREJCP.NS,252,1097.0799603174603,1273.9,855.15,369254013
VGUARD.NS,24,331.0125,350.0,306.05,26628650
VRAJ.NS,24,123.18624999999999,129.99,119.49,405938
RECLTD.NS,252,nan,390.5,304.05,1678886345
RELCHEMQ.NS,250,nan,167.7,105.01,1393908
RITES.NS,251,224.38685258964142,280.9,175.0,448793189
SAGILITY.NS,252,44.94884920634921,57.89,35.83,7422902634
SAICAPI.NS,19,nan,170.05,133.5,12487
SALONA.NS,249,nan,320.0,200.0,559681
SAMBANDAM.NS,14,nan,161.9,111.0,86781
SANWARIA.NS,250,nan,0.38,0.18,158848993
SAREGAMA.NS,250,nan,574.5,307.05,332676104
SCHAEFFLER.NS,251,nan,4467.7002,3518.3999,19570721
MHRIL.NS,252,nan,368.9,193.0,47848664
MOL.NS,251,59.51019920318724,87.75,36.5,277782192
MUTHOOTMF.NS,251,nan,262.77,141.2,138648567
MYSORPETRO.NS,18,nan,182.03,111.0,1046371
NECCLTD.NS,250,nan,24.01,10.55,22013383
NRAIL.NS,250,459.3589999999999,650.0,357.3,4468234
NUVAMA.NS,251,nan,2066.0,1096.9,136256642
ONELIFECAP.NS,251,nan,40.1,11.15,26165376
ONGC.NS,252,255.0164682539683,307.5,227.65,3692968252
ORIENTTECH.NS,252,nan,466.7273,220.8,382396046
PANSARI.NS,249,nan,388.9,233.3,2879191
PGIL.NS,252,nan,1269.8,600.0,72495083
POKARNA.NS,251,883.6733067729086,1146.2,692.6,45210086
POLYSPIN.NS,19,nan,34.79,28.0,15840
PONNIERODE.NS,249,298.8805220883534,455.0,252.4,6245906
PRAVEG.NS,19,nan,281.0,246.4,1470373
PRAXIS.NS,250,8.39692,14.44,4.32,59740919
PRINCEPIPE.NS,250,273.37116000000003,353.4,205.0,67398165
PROTEAN.NS,252,660.9609126984128,939.8,444.0,81697849
PTCIL.NS,250,nan,24125.0,13762.0,5512074
INDIAMART.NS,251,nan,2630.0,1624.1,27823699
INDIGOPNTS.NS,251,nan,1345.9,708.05,33141992
INDOBORAX.NS,251,nan,542.8,225.31,56444381
INDOCO.NS,251,234.20597609561753,332.2,162.19,81889457
IOLCP.NS,252,109.46670634920635,219.04,67.19,766763776
IRISDOREME.NS,249,nan,64.13,26.35,136144946
ISFT.NS,249,nan,119.07,54.05,7756310
JINDWORLD.NS,252,31.127063492063495,61.99,17.85,1702316006
JKIL.NS,251,nan,672.0,425.0,29125802
JKLAKSHMI.NS,251,nan,927.75,495.2,40953320
JSWDULUX.NS,251,nan,3745.0,2667.0,25787696
JUBLPHARMA.NS,251,989.5527888446214,1184.8,786.05,42777459
KAMAHOLD.NS,19,nan,2474.8,2241.1001,81661
KARMAENG.NS,249,nan,73.7,34.38,1938947
KERNEX.NS,251,nan,2580.0,850.0,66644277
KROSS.NS,252,192.4656349206349,240.8,150.52,233337633
LTFOODS.NS,252,nan,490.7,333.15,322468086
MADRASFERT.NS,249,nan,93.49,52.56,37190881
MAFATIND.NS,101,nan,157.77,119.02,5737270
MASFIN.NS,251,nan,358.85,277.35,37059530
MASTEK.NS,252,nan,2562.2,1334.2,31091347
GRWRHITECH.NS,251,nan,7990.0,2690.7,20094689
GUJAPOLLO.NS,249,nan,512.0,300.5,3757935
HAMPTON.NS,19,nan,9.65,7.05,1795641
HEIDELBERG.NS,252,168.27333333333334,220.9,136.1,27230424
HEMIPROP.NS,251,nan,190.69,111.2,188698154
HEROMOTOCO.NS,252,5418.655953571429,6388.5,4671.5,167340619
HESTERBIO.NS,250,1818.6819963999997,2683.6001,1239.3,3376825
HTMEDIA.NS,249,nan,31.3,17.52,33433964
RAJOOENG.NS,252,nan,103.69,46.0,194368226
SHILGRAVQ.NS,19,nan,179.7,143.0,173209
SHIVAMILLS.NS,249,nan,77.01,43.01,1104962
SHIVAUM.NS,249,nan,483.9,275.0,2387166
SIGNATURE.NS,249,nan,1158.0,705.2,101895900
SONACOMS.NS,252,565.9728174603174,844.0,402.3,554099136
SRTL.NS,135,nan,73.36,35.87,20058912
STCINDIA.NS,251,nan,150.7,97.04,34816490
STOVEKRAFT.NS,250,nan,877.0,447.05,55640633
SUNDARMFIN.NS,251,nan,5642.0,4000.0,17399244
SURAKSHA.NS,251,nan,349.0,224.1,16074048
SWARNSAR.NS,19,nan,45.7,32.0,642041
SYNGENE.NS,252,506.7992063492064,678.95,375.25,318732933
TMB.NS,250,644.5688,949.95,420.0,83699612
TMPV.NS,252,384.25059523809523,739.7,294.3,2891969024
TRANSCOR.NS,19,nan,27.0,21.0,66644
UGROCAP.NS,24,90.35833333333333,100.0,84.04,6752274
UNIINFO.NS,24,11.604166666666666,12.6,10.39,82614
UNIMECH.NS,24,1461.5458333333333,1555.0,1301.1,6399420
VASUPRADA.NS,14,97.38499999999999,107.1,94.0,2715
VBL.NS,24,428.74791666666664,450.5,400.45,132960715
VISL.NS,24,37.053333333333335,40.7,33.71,893764759
VIYASH.NS,24,265.96250000000003,281.2,245.3,206025763
VOLTAS.NS,24,1243.8541666666667,1358.0,1151.0,23983714
XTRANET.NS,24,165.64208333333335,234.24,122.5,36662777
ZEEMEDIA.NS,24,8.380416666666667,10.09,6.89,147608741
ZIMLAB.NS,24,118.55125000000002,136.9,106.0,2201314
A2ZINFRA.NS,250,nan,19.87,12.0,67216123
ADSL.NS,252,134.8807936507936,209.53,86.27,91892335
ADVANCE.NS,233,nan,154.0,84.1,137094338
AEQUS.NS,191,183.0614659685864,274.39,113.3,1041903272
AGSTRA.NS,250,nan,5.44,1.86,42522171
AIIL.NS,252,nan,683.0,400.0,175565680
AKSHARCHEM.NS,250,nan,472.0,141.3,2093363
APOORVA.NS,17,nan,28.05,24.04,5242
ARVSMART.NS,250,nan,707.85,486.8,39315477
ASIANHOTNR.NS,249,nan,423.8,247.5,8063657
ASTERDM.NS,251,695.492828685259,891.3,519.1,297201242
AURUS.NS,250,nan,7.49,4.1,12411144
AVANTIFEED.NS,251,nan,1593.8,631.65,226310060
AWHCL.NS,251,477.982470119522,616.0,360.0,95230366
BAJAJ-AUTO.NS,252,nan,12470.0,8491.5,88950335
BAJAJFINSV.NS,252,1935.280161904762,2195.0,1597.0,283478891
BAJAJHIND.NS,252,18.864206349206352,26.0,14.85,3164246868
BAJAJHLDNG.NS,252,11053.047619047618,13880.0,8588.0,15448342
BANDHANBNK.NS,252,171.6054761904762,220.76,134.25,2685257352
BANSWRAS.NS,249,nan,144.0,93.73,8957275
BCLIND.NS,250,nan,44.9,25.53,279216971
BHARTIHEXA.NS,252,nan,1955.6,1430.0,47135378
CEMPRO.NS,252,nan,1649.2,503.3,166449126
CHEMBOND.NS,250,nan,236.8,105.15,3269400
COROMANDEL.NS,252,2113.9004000000004,2499.0,1706.5,79821485
CSM.NS,52,nan,113.0,76.26,20341843
DAICHI.NS,19,nan,380.0,315.0,117838
DBL.NS,249,nan,585.0,381.55,103458520
DEEPAKFERT.NS,251,nan,1681.0,866.4,99363517
DHANBANK.NS,252,nan,36.85,19.45,323500079
DICIND.NS,249,nan,638.95,450.5,975225
DOMS.NS,251,nan,2755.0,2023.9,29970686
EMSLIMITED.NS,251,397.12808764940235,589.9,256.05,141240170
ENERGYDEV.NS,249,nan,29.69,13.15,24957510
ESCORTS.NS,251,3317.290840637451,3987.8,2700.0,31391048
EUREKAFORB.NS,252,510.7353174603174,668.3,388.6,51615156
EUROPRATIK.NS,243,nan,390.0,205.1,89896631
EXCELSOFT.NS,201,82.9104975124378,142.59,66.4,642479624
FINKURVE.NS,234,nan,134.9,48.02,20538514
FLAIR.NS,251,nan,345.0,234.01,33609282
FLUOROCHEM.NS,251,3714.21753625498,4958.8999,2916.6001,31716479
FOSECOIND.NS,250,nan,6580.0,4300.0,1376180
GAIL.NS,252,169.0669444444444,186.87,134.36,2618441317
GANDHAR.NS,252,nan,303.17,115.0,352754915
GARFIBRES.NS,250,nan,863.4,579.75,25016624
GATEWAY.NS,251,nan,66.25,48.1,237239150
GENUSPOWER.NS,252,301.97193095238094,363.0,206.3605,348562454
GICL.NS,249,nan,169.95,15.61,110754581
STLSTRINF.NS,19,nan,22.78,14.59,48300
SURYALA.NS,19,nan,424.95,371.05,17683
ARYAMAN.NS,19,nan,674.95,570.0,4658
BRIGHTBR.NS,18,nan,270.0,221.0,48844
CHEMCRUX.NS,19,84.09578947368422,89.29,79.66,68754
GLENMARK.NS,252,2124.1190456349204,2537.6001,1792.6,163589979
GNFC.NS,252,496.414880952381,619.0,365.0,93169334
GOACARBON.NS,250,390.56979999999993,494.9,272.85,8440991
GOKULAGRO.NS,251,nan,259.8,151.0,282647885
GOOGL,22,341.4095454545455,351.6,327.74,501164900
GOPAL.NS,251,nan,393.0,247.55,30897745
VADILENT.NS,13,10049.923076923076,12598.0,9401.0,711
WEWIN.NS,24,45.40583333333334,47.49,40.83,38180
RAMANEWS.NS,249,nan,42.0,27.05,15837194
RAMKY.NS,249,nan,705.0,327.05,53692504
RAYMOND.NS,251,512.249203187251,1024.5,320.0,184228656
RELIABLE.NS,249,nan,175.0,104.74,11529882
RITCO.NS,249,nan,328.15,167.1,28100030
ROSSELLIND.NS,249,nan,73.0,40.0,11848275
RUBFILA.NS,250,nan,88.88,57.31,8701335
S&SPOWER.NS,249,nan,468.9,193.5,949189
SAIL.NS,252,159.545873015873,209.7,124.0,5448034828
SAMPANN.NS,249,nan,43.44,23.67,21862330
SBCL.NS,250,595.5047999999999,1215.7,368.6,86766496
SCHAND.NS,249,nan,200.0,130.05,10862773
SELMC.NS,248,30.375524193548383,43.36,26.0,3255444
SESHAPAPER.NS,251,nan,293.11,209.96,11924044
SFL.NS,251,nan,832.45,456.8,62104345
MAZDOCK.NS,251,2532.774101992031,3061.3999,2057.3999,312900023
MEGASTAR.NS,250,nan,392.0,203.0,7031156
MEP.NS,250,nan,2.87,0.5,27541847
META,22,586.5072727272727,664.24,537.27,385248700
METROBRAND.NS,249,nan,1340.4,883.0,16717872
MFML.NS,250,nan,34.5,17.3,2221350
MRF.NS,251,nan,163600.0,122000.0,1645411
MSFT,22,494.4540909090909,517.78,477.15,468020600
MUKESHB.NS,19,nan,147.0,127.0,445915
NAUKRI.NS,252,nan,1433.6,908.3,432580055
NBCC.NS,252,100.96142857142857,125.85,77.18,2861845857
NIMBSPROJ.NS,113,nan,231.23,141.04,8983590
OFSS.NS,252,nan,12540.0,6234.5,57563216
OLAELEC.NS,252,39.06738095238095,61.02,22.25,21514251724
ORIENTALTL.NS,251,nan,11.99,4.4,48546027
OSIAHYPER.NS,251,nan,33.08,2.35,255250116
OSWALPUMPS.NS,252,457.14642857142866,840.0,272.05,161862306
PAGEIND.NS,250,nan,45890.0,29805.0,6895341
PATINTLOG.NS,249,nan,16.9,8.01,29794288
PENINLAND.NS,251,nan,37.98,13.82,91959498
PERMAGN.NS,19,nan,929.0,784.05,124737
PFC.NS,252,400.44226190476184,486.5,329.9,1776980007
PGEL.NS,252,nan,644.4,436.55,727825016
PLAZACABLE.NS,250,nan,65.0,27.0,18600124
PNBGILTS.NS,251,nan,106.0,58.6,235804547
PNC.NS,249,nan,38.5,15.96,2811570
PSB.NS,252,nan,32.46,20.5,503082025
ISGEC.NS,250,nan,1113.9,683.95,18376016
JISLJALEQS.NS,251,37.33569721115538,59.0,26.11,837051901
JITFINFRA.NS,250,nan,458.3,222.35,7869201
JKTYRE.NS,251,nan,611.9,350.25,330258886
JTLIND.NS,252,69.36539682539683,94.0,40.25,1015493556
KDDL.NS,250,nan,4155.5,1990.0,7597758
KIRLFER.NS,107,nan,513.0,408.0,18609053
KOHINOOR.NS,250,nan,38.47,19.2,28900350
KOVAI.NS,107,nan,6444.0,2576.6499,544186
KRSNAA.NS,251,nan,894.4,515.0,20125423
KSB.NS,251,nan,1028.3,666.65,62062174
LAHOTIOV.NS,19,nan,46.95,37.64,249960
LAKPRE.NS,250,nan,6.67,4.1,559754
LEXUS.NS,249,nan,39.25,12.74,12149372
LFIC.NS,250,nan,224.85,111.0,1408918
LICI.NS,252,422.2890873015873,468.475,360.75,1170317307
LOTUSCHO.NS,19,nan,671.0,579.6,82248
LTF.NS,252,288.6925793650794,338.6,232.25,1631716613
LTM.NS,252,nan,6429.5,3528.0,92965560
MACPOWER.NS,250,1098.3005999999998,2050.0,761.0,8090898
MANBRO.NS,18,54.849444444444444,61.49,46.37,3620438
MANINDS.NS,251,477.23486055776885,944.0,302.05,219102825
MANYAVAR.NS,250,508.11080000000004,779.0,329.2,123231163
GROBTEA.NS,251,nan,1236.2,805.0,109514
GTL.NS,252,nan,11.26,4.91,104251271
GTLINFRA.NS,251,1.2784462151394422,1.67,0.96,13332001585
GUFICBIO.NS,251,nan,453.95,268.0,27970355
HALDYNGL.NS,19,nan,149.45,124.0,972493
HAVELLS.NS,251,1330.5908366533863,1621.1,1096.2,229422742
HBLENGINE.NS,252,795.40873015873,1122.0,613.0,476849712
HEADSUP.NS,249,nan,12.95,5.69,9290034
HEXAGON.NS,66,nan,78.25,48.1,106012636
RAJRILTD.NS,249,nan,28.9,19.41,3217058
SHANTIGEAR.NS,251,nan,743.0,384.0,28519405
SHIVALIK.NS,251,nan,496.0,206.4,11156510
SHRJAGP.NS,19,nan,751.95,590.05,17358
SIKKO.NS,250,nan,6.8315,3.2005,453043437
JYOTIRES.NS,19,nan,911.0,830.25,190261
SPECIALITY.NS,250,nan,167.46,82.7,16062602
SPELS.NS,17,147.68470588235297,157.0,140.1,703052
SRM.NS,251,498.0842629482072,649.95,361.35,46436802
STAR.NS,252,nan,1231.0,768.65,97733138
STARPAPER.NS,251,nan,179.37,119.05,3066444
SUMEETINDS.NS,249,27.924862650602414,40.5,10.72,398569058
SUNRAKSHAK.NS,19,nan,382.4,361.05,161813
TATASTEEL.NS,252,189.24488095238098,224.4,160.06,7019306016
TORNTPHARM.NS,252,4217.809921428572,5250.0,3480.6001,96603016
TORNTPOWER.NS,251,1386.3972111553783,1824.1,1188.0,126103765
UNIVCABLES.NS,24,1612.2541666666668,1774.9,1263.3,5859246
VARDMNPOLY.NS,24,6.138749999999999,6.94,5.75,6526923
VASCONEQ.NS,24,31.53708333333334,37.0,29.53,10065538
VIKASLIFE.NS,24,1.26,1.38,1.19,62235661
VIKRAMSOLR.NS,24,170.08416666666665,186.75,155.38,151661953
VIVIDHA.NS,24,0.5254166666666666,0.61,0.45,5973634
WARDINMOBI.NS,14,5.993571428571428,6.99,5.6,4468784
WELSPUNLIV.NS,24,180.03625,209.93,153.16,230302975
ZEELEARN.NS,24,7.802500000000002,8.47,6.92,6310290
ZYDUSLIFE.NS,24,1140.6208333333334,1205.0,1092.6,38780643
^GSPC,251,7070.3788115537845,7816.7002,6316.9102,1350060812000
AARTECH.NS,249,nan,64.75,33.51,21495950
AARTISURF.NS,249,nan,677.7,316.0,5077099
ABCAPITAL.NS,251,nan,430.7,277.7,1247018562
ADFFOODS.NS,251,nan,346.95,153.1,68949774
ADVENZYMES.NS,251,nan,419.0,251.95,67338646
AFFLE.NS,251,nan,2185.8999,1251.3,79241767
AHLWEST.NS,251,nan,751.4,137.0,178276
ALKALI.NS,249,76.47240963855421,107.38,46.8,4565944
ALLDIGI.NS,249,nan,1000.0,700.0,2203553
ANANDRATHI.NS,251,nan,2242.0,1353.85,130194747
ANTHEM.NS,252,nan,977.55,579.15,121493347
ARVEE.NS,249,nan,290.78,129.11,2467186
ASAL.NS,252,nan,654.65,374.5,18157352
ASHIMASYN.NS,251,nan,26.0,11.5,35449131
AXISCADES.NS,251,1581.7653386454183,2211.0,1063.3,36040174
BAJAJST.NS,19,nan,378.0,343.0,187412
BALAXI.NS,249,nan,47.71,15.2,24058781
BCONCEPTS.NS,249,nan,449.0,150.3,4472191
BEPL.NS,252,nan,138.5,74.2,372706466
BHARATGEAR.NS,251,nan,154.2,83.8,46206114
BHARATWIRE.NS,251,nan,262.0,148.01,129405830
BLAL.NS,251,nan,229.88,155.5,6990099
BMWVENTLTD.NS,238,nan,78.0,48.0,60651634
BOROLTD.NS,251,nan,397.95,213.73,56754541
CALSOFT.NS,250,nan,43.13,10.9,32105022
CHEMCON.NS,249,nan,295.0,125.0,48053612
CHEMFAB.NS,249,nan,703.0,290.35,2901563
CIFL.NS,250,nan,39.69,19.56,105196078
CLSEL.NS,249,nan,324.8,203.75,52253163
CONCORDBIO.NS,251,1318.7669322709162,1704.0,987.0,67204031
COUNCODOS.NS,249,nan,7.97,3.71,23477007
CUPID.NS,252,122.78492063492065,299.0,38.202,7304207012
DCMSIL.NS,143,nan,105.27,49.5,16249505
DHAMPURSUG.NS,252,137.42456349206353,199.92,110.0,122321800
DHATRE.NS,19,nan,5.17,3.8,1039882
DOLLAR.NS,250,nan,396.0,220.5,43237606
DVL.NS,249,nan,380.6,186.99,8436389
EQUITASBNK.NS,251,nan,83.9,51.25,889692752
FILATEX.NS,251,54.27195219123506,90.9,36.26,517674400
FRONTSP.NS,19,nan,1322.4,1231.0,289531
GABRIEL.NS,251,nan,1600.0,795.7,113010658
GANECOS.NS,251,nan,1358.4,653.55,81611749
GANESHHOU.NS,250,nan,899.7,500.0,20295560
GATECHDVR.NS,250,nan,0.67,0.36,198613851
GEECEE.NS,250,nan,390.0,215.85,1765745
